,message,label_maj
4981,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",1
4982,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1
4983,This is what ma'am sent yesterday,0
4984,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,1
4985,Regarding the plots that you sent me.,0
4986,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",1
4987,Congratulations YOU'VE Won. You're a Winner in our August 氓拢1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,1
4988,13 hour stretches in it! [referral_link] via @dockatotOBSESSED with @Edoughble cookie dough! Use my referral link to get 25% off now! You鈥檙e welcome:) [referral_link] via @edoughble,1
4989,"Why is Modi facing so much hatred? Let us know the reasons for this hatred:*By linking a new base (Aadhar no.), one million poor disappeared in Maharashtra!**More than 30 million (30,000,000) fake LPG connection holders have ended!**1, 95,000 fake children list who got scholarships from the madarasas disappeared!**Over 1.5 million (1,500,000) fake ration card holders disappeared!**Why and why all this is disappearing!**The whole black market of the thieves is going to open ... So all the thieves have filed a petition in the Honorable Supreme Court that the base link is a violation of our fundamental rights! including some CMs. What rights of privacy to thieves!**1)  Modi has closed more than 3 lakh fake companies!**2) Ration dealers are angry!**3) Property Dealers  get annoyed!**4) The brokers have become annoyed with the online system!**5) 40,000 fake NGOs have been closed, so the owners of these NGOs also got annoyed!**6) Angry of people who have purchased property from No 2!**7) By E-Tendering process, some contractors have also got angry!**8) Angry with Gas Companies!**9) So far, the 12 million people who have come under the income tax scan have become angry!**10) With the introduction of GST system, the business people got annoyed, because those people have come to the automatic payment system!**11) The work of those 2 numbers has stopped fluttering!**13) The system of whitening black has become a bit lumpen.**14) The lazy government officials got angry, as they have to work on time!**15) They became annoyed, who did not work on time and believe in working by taking bribes.**It is unbelievable that the story of change of country is being written, which is being understood. But which is not changing the mindset of the young mans' mentality is being said to be blindfolded!*馃挜 *If you have to do something for the country, then send this message to 30 people at least*馃挜 *Buss - If You: added to a link, see, ""the whole country"" will be: added. !!*馃挜 *Just ...share... take few seconds*",1
4990,U are subscribed to the best Mobile Content Service in the UK for 氓拢3 per ten days until you send STOP to 83435. Helpline 08706091795.,1
4991,No plm i will come da. On the way.,0
4992,Ok please send down all file.,0
4993,I bought a new printer because it's cheaper than ink refills. Now I think about how long until new cars are cheaper than fuel.,1
4994,Love Those Who Love You When You Have Nothing,1
4995,"In a restaurant:Customer: Waiter, waiter! There is a frog in my soup!!!Waiter: Sorry, sir. The fly is on vacation. 馃榿馃槀",1
4996,"My friend and classmate, Gaurav Singh Pardhi is running for MLA elections from Waraseoni MP as Independent. Earlier he had affiliation with BJP.He is a social/political worker, highly educated and has pretty clean image.He also has a decent chance to win the election.Anyone want to contribute/donate to his campaign please do so in below account.Please reply me back personally if you have questions or/and you want to contribute.Please contribute to cleaner politics and support good candidates.",1
4997,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,0
4998,Cant think of anyone with * spare room off * top of my head,0
4999,"As we smile value of our face increases, and anger spoils the happiness. So keep smiling and have a wonderful day!!",1
5000,"The seven dwarfs go to the Vatican and because they are THE seven dwarfs, they are ushered in to see the Pope.Dopey leads the pack. ""Dopey my son,"" says the Pope, ""what can I do for you?""Dopey asks, ""Excuse me your Excellency, but are there any dwarf nuns in Rome?""The Pope wrinkles his brow at the odd question, thinks for a moment and answers, ""No Dopey, there are no dwarf nuns in Rome.""In the background, a few of the dwarfs start giggling. Dopey turns around and gives them a glare, silencing them. Dopey turns back, ""Your Worship, are there any dwarf nuns in all of Europe?""The Pope, puzzled now, again thinks for a moment and then answers, ""No Dopey there are no dwarf nuns in Europe.""This time all of the other dwarfs burst into laughter. Once again, Dopey turns around and silences them with an angry glare. Dopey turns back and says, ""Mr. Pope! Are there ANY dwarf nuns anywhere in the world?""""I'm sorry, my son, there are no dwarf nuns anywhere in the world.""The other dwarfs collapse into a heap, rolling and laughing, pounding the floor, tears rolling down their cheeks as they begin chanting....""Dopey fucked a penguin! Dopey fucked a penguin!!.",1
5001,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,0
5002,Yes. I have to open my laptop for that becauss my model is not yet optimum and so I haven't uploaded it on drive.,0
5003,CDs 4u: Congratulations ur awarded 氓拢500 of CD gift vouchers or 氓拢125 gift guaranteed & Freeentry 2 氓拢100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,1
5004,"鈥淚f you are driven by fear, anger or pride nature will force you to compete. If you are guided by courage, awareness, tranquility and peace nature will serve you.鈥濃�� Amit Ray, Nonviolence: The Transforming Power",1
5005,2 laptop... I noe infra but too slow lar... I wan fast one,0
5006,"Ma'am this is RA1511003010469I submitted my mooc certificate on ur desk as u were not present there at that time, did you get it ?",0
5007,Hi. I'm sorry i missed your call. Can you pls call back.,0
5008,I surely can't submit it today. Mam didn't tell about this earlier,0
5009,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,1
5010,馃毇 Attention 馃毇鈿燗apke mobile me ek number auto save aaj hi hua hai UIDAI ke naam se..鈿燳e contact ko delete kar de馃摰...鈿燳e contact sabhi Android phone me auto save aaj 12 baje ke bad hua hai..鈿燳e number aap ka aadhar se bank account ya sim ka missuse kar sakta hai.. 鈿燳e msg apne loved one & group me sabhi ko share karein..#ar7d..馃敼Issued in Public Interest馃敼,1
5011,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN 氓拢100 Cash WKENT/150P16+,1
5012,"Teacher: ""Nick, what is the past participle of the verb to ring?""Nick: ""What do you think it is, Sir?""Teacher: ""I don't think, I KNOW!""Nick: ""I don't think I know either, Sir!"" 馃槀馃槀",1
5013,URGENT We are trying to contact you Last weekends draw shows u have won a 氓拢1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1
5014,COD AVAILABLE馃槏Handmade Pure Leather Superglamrous Article For MenQuality : Pure Leather Upper And Hard Sheet SoleSize:41 To 45Prices:1599 Free Ship,1
5015,"鈥淵ou are one thing only. You are a Divine Being. An all-powerful Creator. You are a Deity in jeans and a t-shirt, and within you dwells the infinite wisdom of the ages and the sacred creative force of All that is, will be and ever was.鈥� ",1
5016,"Hello Folks.. Good morning.. Hope you all have seen the email from Akhil and Sandeep.. Do please let me know your thoughts. IMO ,the first choice by Sandeep looks good as it will give our  platform also to expand beyond monthly meets and some thing interesting also to the community.",0
5017,dev set? You mean training set?,0
5018,Ma鈥檃m I went there and waited for her for 45 mins but she wasn鈥檛 available. I asked my teammates to meet her instead 鈥� they鈥檝e met her.,0
5019,No. Thank you. You've been wonderful,0
5020,"*鉁匔OD AVAILABLE鉁�*GUCCI SNEAKERWITH GUCCI  BRAND BOXSIZE-7,8,9,10PRICE-1200Rs.FREE SHIPPING",1
5021,K.:)you are the only girl waiting in reception ah?,0
5022,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,1
5023,I talked with Lavanya Ma'am as you told me..,0
5024,"447, Archana. I have ur scholarship certificate.",0
5025,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0
5026,so there was no session given by him? also in that case was thre any link to the meetup in general?,0
5027,Stud who have to register more than two compensatory courses meet mr. Gunasekaran immediately.,0
5028,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,1
5029,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over 氓拢1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
5030,"Haha, just what I was thinkin",0
5031,If they have not filled inspite of our instructions they may have missed it and we can remind.,0
5032,That's one of the issues but california is okay. No snow so its manageable,0
5033,College life is like Reliance! Karlo Duniya Mutthi Mein 馃槉馃槉馃槉馃槉馃槉馃槉馃槉 Bachelor Life is Like Airtel! Aisi Azadi aur Kahan 馃槉馃槉馃槉馃槉馃槉馃槉馃槉 After Engagement is Like Idea! Jo Badal de aapki Duniya 馃榾馃榾馃榾馃榾馃榾馃榾馃榾 After Marrige is like Vodafone! Where you go.. network Follows 馃榾馃榾馃榾馃榾馃榾馃榾 After Kids is like BSNL! All lines are Busy 馃槣馃槣馃槣馃槣馃槣馃槣 but ourgroup is like LIC Zindagi ke saath bhi Zindagi ke baad bhi!! 馃憤馃憣馃檹馃憣馃憤馃檹馃憤馃憣,1
5034,"Hi , Please note a deduction of 鈧�500 here. It was a refund amount that Sajay had suggested us to adjust in the maintenance fees. Feel free to get back to me in case of a question.Thanks,Manjunath",0
5035,I'm at the gate of the conference,0
5036,"Can come on sunday, not saturday",1
5037,Quota won鈥檛 assure any jobs since there is no job,0
5038,Willingness for zohoRA1511003010448SHREYA DWIVEDIPHP - M. S Abiramineuro fuzzy and genetic programming - Mr. Arunava roy.,0
5039,"A man goes to the doctor and says, ""Doctor, wherever I touch, it hurts.""The doctor asks, ""What do you mean?""The man says, ""When I touch my shoulder, it really hurts. If I touch my knee - OUCH! When I touch my forehead, it really, really hurts.""The doctor says, ""I know what's wrong with you - you've broken your finger!""  馃槀馃槀",1
5040,Do you like shaking your booty on the dance floor?,0
5041,To what resolution can accelerometer readings be obtained. Your resolution is I think twice a second. Can it be obtained like 5 times a second?,0
5042,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0
5043,Ma'am i am in the cityI wont able to collect information required and reach in time 馃槗So I won't be able to submit it today,0
5044,So who is announcing the meet?,0
5045,"Latest News! Police station toilet stolen, cops have nothing to go on!",1
